id_cantitate,cantitate
1||2081685||1||1,2
1||2081685||1||3,2
1||2081688||1||1,1
1||2081694||1||1,1
1||2081694||1||2,0.85
1||2081700||1||1,1
1||2081700||1||2,1
1||2081700||1||3,1
1||2081710||1||1,1
1||2081710||1||2,2
1||2081710||1||3,1.7
1||2081714||1||1,20
1||2081715||1||1,1
1||2081715||1||2,1
1||2081729||1||1,1
1||2081730||1||1,1
1||2081740||1||1,1
1||2081741||1||1,1
1||2081742||1||2,2
1||2081755||1||2,2
1||2081764||1||1,1
1||2081770||1||1,1
1||2081771||1||1,4
1||2081774||1||2,1
1||2081774||1||3,1
1||2081774||1||4,2
1||2081779||1||1,1
1||2081782||1||1,1
1||2081782||1||2,184
1||2081783||1||1,2
1||2081801||1||3,2
1||2081803||1||1,1
1||2081803||1||2,8
1||2081810||1||1,1
1||2081813||1||1,2
1||2081813||1||2,1
1||2081813||1||4,2
1||2081816||1||1,2
1||2081816||2||1,-2
1||2081818||1||1,4
1||2081818||2||1,4
1||2081831||1||1,8
1||2081835||1||1,4
1||2081879||1||1,1
1||2081879||1||2,1
1||2081895||1||1,1
1||2081896||1||2,2
1||2081896||1||3,2
1||2081896||2||4,2
1||2081896||2||5,2
1||2081921||1||1,1
1||2081921||1||2,1
1||2081921||2||2,-1
1||2081924||1||1,2
1||2081924||1||2,3
1||2081924||1||3,3
1||2081924||1||4,1
1||2081924||1||5,2
1||2081927||1||1,1
1||2081927||1||2,1
1||2081927||1||3,4
1||2081933||1||1,4
1||2081933||1||2,1
1||2081942||1||1,1
1||2081949||1||1,1
1||2081949||1||2,17
1||2081949||3||4,2
1||2081949||3||5,2
1||2081949||3||6,2
1||2081949||6||8,1
1||2081949||7||3,1
1||2081949||7||7,2
1||2081949||7||8,1
1||2081949||7||9,1
1||2081949||7||10,1
1||2081949||8||4,-2
1||2081954||1||1,1
1||2081957||1||1,3
1||2081957||1||4,2
1||2081959||1||1,2
1||2081959||2||2,1
1||2081959||2||3,1
1||2081979||1||1,2
1||2081979||2||1,-2
1||2081980||1||1,1
1||2081985||1||1,2
1||2081993||1||4,1
1||2081993||2||3,1
1||2081993||3||1,2
1||2081993||3||2,34.4
1||2081997||1||1,1
1||2082020||1||1,4
1||2082022||1||1,1
1||2082032||1||1,1
1||2082046||1||1,1
1||2082052||1||1,2
1||2082052||1||2,2
1||2082054||1||1,2
1||2082054||1||2,1
1||2082054||1||3,5
1||2082054||1||4,4
1||2082054||2||4,-4
1||2082059||1||1,2
1||2082059||2||1,-1
1||2082066||1||1,1
1||2082066||1||2,10
1||2082066||1||3,10
1||2082077||1||3,1
1||2082083||1||1,1
1||2082086||1||1,1
1||2082086||1||2,1
1||2082095||1||1,1
1||2082100||1||1,1
1||2082102||1||1,1
1||2082102||1||2,5
1||2082102||2||3,2
1||2082104||1||1,1
1||2082104||1||2,2
1||2082141||1||3,8
1||2082141||1||4,8
1||2082141||1||7,4
1||2082141||1||8,4
1||2082146||1||1,1
1||2082146||1||3,4
1||2082146||1||5,2
1||2082146||1||6,2
1||2082156||1||1,8
1||2082156||2||2,32
1||2082159||1||3,1
1||2082172||1||1,2
1||2082172||1||3,3
1||2082172||2||2,1
1||2082173||1||1,1
1||2082192||1||1,1
1||2082199||1||1,10
1||2082199||1||2,10
1||2082199||1||3,2
1||2082201||1||1,1
1||2082206||1||1,1
1||2082206||1||2,-1
1||2082206||1||3,1
1||2082206||1||4,2
1||2082212||1||1,2
1||2082214||1||1,4
1||2082214||1||2,2
1||2082227||1||1,5
1||2082227||1||2,4
1||2082238||1||1,7
1||2082238||1||2,1
1||2082238||1||3,1
1||2082251||1||1,9
1||2082251||1||2,1
1||2082251||1||3,1
1||2082251||1||4,2
1||2082251||1||5,2
1||2082251||1||6,2
1||2082251||1||7,1
1||2082263||1||1,1
1||2082263||2||3,1
1||2082264||1||2,1
1||2082271||1||1,2
1||2082271||1||2,4
1||2082271||1||3,4
1||2082272||1||1,1
1||2082281||1||2,2
1||2082290||1||1,1
1||2082301||1||1,1
1||2082308||1||1,2
1||2082309||1||1,1
1||2082314||1||2,1
1||2082320||1||1,4
1||2082320||2||1,2
1||2082322||1||1,4
1||2082322||1||2,4
1||2082323||1||1,1
1||2082326||1||1,1
1||2082331||1||2,1
1||2082331||1||3,1
1||2082338||1||2,1
1||2082338||1||5,1
1||2082338||1||6,5
1||2082341||1||1,1
1||2082348||1||1,1
1||2082348||1||2,17
1||2082357||1||1,1
1||2082357||1||2,2.5
1||2082357||1||3,1
1||2082357||1||4,1
1||2082362||1||1,1
1||2082375||1||1,1
1||2082376||1||1,2
1||2082376||1||2,1
1||2082376||1||4,1
1||2082381||1||1,1
1||2082388||1||1,4
1||2082389||1||1,3
1||2082392||1||1,1
1||2082392||2||2,1
1||2082392||3||3,1
1||2082392||3||4,1
1||2082400||1||1,20
1||2082402||1||2,1
1||2082406||1||1,1
1||2082406||1||2,1
1||2082413||1||1,1
1||2082417||1||2,2
1||2082418||1||3,1
1||2082429||1||1,4
1||2082431||1||5,2
1||2082458||1||6,1
1||2082458||3||2,12
1||2082458||3||3,2
1||2082458||3||4,4
1||2082458||3||7,1
1||2082458||3||9,1
1||2082489||1||1,1
1||2082489||1||2,1
1||2082491||1||1,1
1||2082491||1||2,1
1||2082491||1||3,1
1||2082492||1||1,2
1||2082492||1||2,1
1||2082503||1||1,1
1||2082509||1||1,1
1||2082509||1||2,1
1||2082509||1||3,20
1||2082513||1||1,6
1||2082526||1||1,2
1||2082526||1||2,2
1||2082530||1||1,2
1||2082530||1||2,1
1||2082560||1||1,2
1||2082560||1||5,2
1||2082560||1||6,2
1||2082572||1||1,4
1||2082578||1||1,5
1||2082578||1||2,5
1||2082594||1||1,1
1||2082600||1||2,1
1||2082612||1||2,1
1||2082614||1||2,3
1||2082614||1||3,1
1||2082614||1||4,1
1||2082614||1||5,1
1||2082614||1||6,1
1||2082614||1||7,1
1||2082614||1||8,1
1||2082614||1||9,1
1||2082614||1||10,1
1||2082614||1||13,2
1||2082620||1||1,2
1||2082620||1||2,1
1||2082621||1||1,1
1||2082629||1||2,2
1||2082629||1||4,2
1||2082654||1||1,1
1||2082689||1||1,11
1||2082689||1||2,11
1||2082689||2||2,-11
1||2082695||1||6,1
1||2082696||1||1,1
1||2082714||1||1,2
1||2082714||1||2,34.4
1||2082714||1||5,1
1||2082714||1||9,1
1||2082714||1||10,1
1||2082714||1||11,1
1||2082714||1||12,1
1||2082714||1||13,1
1||2082718||1||1,11
1||2082725||1||1,8
1||2082727||1||1,6
1||2082731||1||1,3
1||2082731||1||2,1
1||2082735||1||1,1
1||2082735||2||1,1
1||2082742||1||1,1
1||2082742||1||2,3
1||2082748||1||2,1
1||2082748||1||4,2
1||2082748||1||6,1
1||2082759||1||1,2
1||2082766||1||3,1
1||2082782||1||1,1
1||2082786||1||1,1
1||2082789||1||1,1
1||2082789||1||2,1
1||2082789||1||3,1
1||2082789||1||4,1
1||2082789||1||5,1
1||2082789||1||6,2
1||2082789||1||7,1
1||2082789||1||8,1
1||2082802||1||1,2
1||2082813||1||1,2
1||2082814||1||1,1
1||2082814||1||2,1
1||2082819||1||1,2
1||2082819||1||2,2
1||2082819||1||3,1
1||2082819||1||4,1
1||2082827||1||1,20
1||2082828||1||1,1
1||2082829||1||1,4
1||2082835||1||1,1
1||2082837||1||1,1
1||2082837||1||2,1
1||2082837||1||3,1
1||2082837||1||4,1
1||2082837||1||6,2
1||2082837||1||8,2
1||2082838||1||1,1
1||2082851||1||3,1
1||2082851||2||1,1
1||2082851||3||1,-1
1||2082857||1||1,2
1||2082857||1||2,1
1||2082857||1||3,0.85
1||2082862||1||1,1
1||2082862||1||2,1
1||2082864||1||2,1
1||2082864||1||3,4
1||2082864||1||4,4
1||2082864||1||5,1
1||2082866||1||1,1
1||2082866||1||2,8
1||2082875||1||1,2
1||2082885||1||1,2
1||2082885||1||2,30
1||2082889||1||1,1
1||2082889||2||1,1
1||2082892||1||2,1
1||2082897||1||1,1
1||2082897||1||2,3
1||2082897||1||3,1
1||2082902||1||1,1
1||2082913||1||1,1
1||2082913||1||2,-1
1||2082915||1||2,1
1||2082915||2||1,1
1||2082915||2||3,4
1||2082915||2||4,1
1||2082915||2||5,2
1||2082915||2||6,2
1||2082915||2||7,2
1||2082915||2||8,20
1||2082922||1||1,1
1||2082927||1||1,1
1||2082927||1||2,10
1||2082927||1||3,4
1||2082928||1||2,1
1||2082936||1||1,3
1||2082936||1||2,3
1||2082936||1||3,3
1||2082947||1||1,1
1||2082947||1||3,5
1||2082947||1||4,5
1||2082947||1||5,5
1||2082967||1||1,1
1||2082987||1||1,2
1||2082987||1||2,1
1||2082987||1||3,1
1||2083023||1||1,1
1||2083023||1||3,1
1||2083027||1||1,6
1||2083049||1||1,1
1||2083049||1||2,1
1||2083049||1||3,1
1||2083049||1||4,-1
1||2083058||1||1,6
1||2083061||1||1,1
1||2083061||2||2,1
1||2083063||1||1,1
1||2083074||1||6,1
1||2083074||1||7,15
1||2083074||1||10,1
1||2083074||1||11,15
1||2083074||2||13,1
1||2083081||1||1,4
1||2083091||1||1,1
1||2083091||1||2,1
1||2083091||1||3,1
1||2083100||1||1,14
1||2083112||1||1,2
1||2083116||1||1,1
1||2083116||1||2,1
1||2083118||1||1,6
1||2083121||1||1,2
1||2083121||1||2,1
1||2083121||2||2,1
1||2083129||1||1,1
1||2083136||1||1,1
1||2083138||1||2,25
1||2083138||2||1,4
1||2083145||2||1,1
1||2083170||1||1,1
1||2083170||1||2,2
1||2083170||1||3,1
1||2083170||1||4,2
1||2083170||1||5,1
1||2083174||1||1,2
1||2083174||1||2,1
1||2083174||1||3,1
1||2083174||1||4,2
1||2083174||1||5,2
1||2083174||1||6,1
1||2083174||1||7,4
1||2083174||1||8,1
1||2083174||1||9,1
1||2083184||1||1,2
1||2083184||1||2,2
1||2083184||1||3,1
1||2083184||1||4,1
1||2083184||1||5,28
1||2083184||2||7,5
1||2083189||1||1,2
1||2083189||1||2,2
1||2083189||1||3,4
1||2083189||1||4,8
1||2083189||2||2,-2
1||2083189||2||4,-4
1||2083192||1||1,1
1||2083198||1||1,1
1||2083202||1||1,1
1||2083202||1||2,1
1||2083202||1||3,1
1||2083203||1||1,2
1||2083203||2||1,-2
1||2083205||1||1,4
1||2083205||1||2,1
1||2083207||1||1,1
1||2083229||1||1,2
1||2083229||1||2,2
1||2083229||1||3,2
1||2083229||1||4,2
1||2083244||1||1,1
1||2083244||1||2,1
1||2083244||1||3,1
1||2083244||1||4,1
1||2083245||1||1,19
1||2083249||1||1,1
1||2083251||1||1,46
1||2083251||2||1,14
1||2083253||1||1,3
1||2083255||1||1,6
1||2083263||1||1,2
1||2083274||1||1,2
1||2083274||1||2,2
1||2083277||1||1,8
1||2083278||1||1,1
1||2083286||1||1,1
1||2083289||1||1,4
1||2083289||1||2,4
1||2083289||2||3,2
1||2083289||3||4,4
1||2083289||3||5,4
1||2083291||1||1,2
1||2083291||2||2,2
1||2083291||2||3,1
1||2083291||4||6,1
1||2083292||1||1,2
1||2083293||1||1,12
1||2083352||1||1,1
1||2083352||1||2,4
1||2083353||1||1,4
1||2083353||1||3,6
1||2083357||1||1,1
1||2083366||1||1,1
1||2083366||1||2,1
1||2083366||1||3,1
1||2083366||1||4,1
1||2083366||2||4,-1
1||2083366||4||1,-1
1||2083366||4||2,-1
1||2083366||4||3,-1
1||2083377||1||1,1
1||2083377||1||2,1
1||2083377||1||3,1
1||2083382||1||1,1
1||2083396||1||7,1
1||2083397||2||2,2
1||2083397||3||2,-2
1||2083404||1||1,100
1||2083407||1||1,1
1||2083407||1||2,17
1||2083407||1||3,1
1||2083407||1||4,2
1||2083407||1||5,34.6
1||2083407||1||7,1
1||2083412||1||1,1
1||2083412||1||2,1
1||2083412||1||3,1
1||2083412||1||5,1
1||2083416||1||1,6
1||2083429||2||1,1
1||2083434||1||1,2
1||2083434||1||2,2
1||2083434||1||3,4
1||2083434||1||4,4
1||2083434||1||5,1
1||2083435||1||1,4
1||2083438||1||1,1
1||2083438||1||2,1
1||2083438||1||3,1
1||2083438||1||4,1
1||2083438||1||5,1
1||2083438||1||6,1
1||2083438||1||7,2
1||2083438||1||8,36
1||2083446||1||2,1
1||2083446||1||4,1
1||2083448||1||1,2
1||2083459||1||1,1
1||2083459||1||2,17.2
1||2083481||1||1,1
1||2083481||1||2,1
1||2083508||1||1,2
1||2083517||1||1,1
1||2083523||1||2,1
1||2083523||1||4,20
1||2083523||2||5,2
1||2083532||1||1,1
1||2083532||2||1,-1
1||2083549||1||1,1
1||2083558||1||1,2
1||2083558||1||2,1
1||2083558||2||1,-2
1||2083561||1||1,4
1||2083561||1||2,6
1||2083561||1||3,6
1||2083561||1||4,2
1||2083561||1||5,20
1||2083561||1||6,2
1||2083561||1||7,1
1||2083561||1||8,2
1||2083561||1||9,2
1||2083565||1||1,1
1||2083565||1||2,2
1||2083565||1||10,1
1||2083565||2||10,3
1||2083578||1||1,1
1||2083593||1||1,2
1||2083593||1||2,1
1||2083593||2||2,1
1||2083612||1||1,1
1||2083615||1||1,1
1||2083627||1||4,4
1||2083630||1||1,1
1||2083632||1||1,10
1||2083645||1||1,1
1||2083664||1||1,10
1||2083674||1||1,1
1||2083675||1||1,2
1||2083675||2||1,4
1||2083678||1||2,4
1||2083678||1||4,2
1||2083678||1||5,-2
1||2083704||1||1,2
1||2083708||1||4,1
1||2083711||1||2,1
1||2083711||1||3,4.285
1||2083711||2||1,1
1||2083731||1||1,8
1||2083731||1||2,8
1||2083739||1||1,2
1||2083739||1||2,1
1||2083748||1||1,1
1||2083751||1||1,1
1||2083779||1||1,1
1||2083785||1||1,6
1||2083785||1||2,1
1||2083785||2||1,-6
1||2083789||1||1,1
1||2083789||1||2,1
1||2083792||1||1,2
1||2083805||1||1,2
1||2083805||1||2,1
1||2083805||1||4,1
1||2083805||1||5,4
1||2083842||1||1,1
1||2083849||1||11,4
1||2083849||1||12,1
1||2083858||1||1,2
1||2083858||1||3,1
1||2083858||1||4,2
1||2083858||1||5,34.4
1||2083858||1||6,1
1||2083858||1||7,1
1||2083858||1||8,1
1||2083858||1||9,1
1||2083858||1||10,1
1||2083858||1||11,5
1||2083865||1||1,5
1||2083868||1||1,1
1||2083874||1||1,2
1||2083876||1||4,1
1||2083876||1||5,17.16
1||2083892||1||1,40
1||2083893||1||1,1
1||2083916||1||1,2
1||2083919||1||1,1
1||2083940||1||1,2
1||2083940||1||2,2
1||2083940||2||2,1
1||2083954||1||1,1
1||2083959||1||1,2
1||2083959||1||2,4
1||2083959||1||3,4
1||2083959||1||4,1
1||2083959||1||5,1
1||2083959||1||6,1
1||2083961||1||1,1
1||2083961||2||1,-1
1||2083965||1||1,1
1||2083983||1||1,1
1||2083985||1||1,1
1||2083986||1||1,2
1||2083986||1||2,6
1||2084020||1||1,2
1||2084020||1||2,3
1||2084020||1||3,2
1||2084023||1||1,2
1||2084037||1||1,2
1||2084039||1||1,2
1||2084039||1||2,5
1||2084039||1||3,1
1||2084039||2||6,6
1||2084039||3||1,-2
1||2084044||1||1,1
1||2084045||1||1,10
1||2084050||1||2,2
1||2084054||1||1,6
1||2084054||1||2,3
1||2084056||1||1,1
1||2084056||1||2,1
1||2084068||1||1,1
1||2084071||1||2,1
1||2084071||2||2,-1
1||2084076||1||1,1
1||2084076||1||2,1
1||2084076||1||3,1
1||2084076||1||4,1
1||2084076||1||5,1
1||2084082||1||4,1
1||2084082||1||5,2
1||2084082||1||6,4
1||2084088||1||1,2
1||2084096||1||1,1
1||2084150||1||1,8
1||2084150||1||2,1
1||2084176||1||1,4
1||2084176||1||2,1
1||2084177||1||1,1
1||2084193||1||1,1
1||2084211||1||1,2
1||2084211||1||2,2
1||2084211||1||3,1
1||2084212||1||1,6
1||2084212||1||2,6
1||2084220||1||1,2
1||2084221||1||1,3
1||2084229||1||1,1
1||2084243||1||1,2
1||2084244||1||1,1
1||2084248||1||1,3
1||2084248||1||2,2
1||2084248||1||4,2
1||2084254||1||1,2
1||2084255||1||1,1
1||2084259||1||1,1
1||2084259||2||1,-1
1||2084267||1||2,1
1||2084267||1||6,1
1||2084269||1||1,1
1||2084275||1||1,3
1||2084283||1||1,2
1||2084283||1||2,1
1||2084287||1||1,1
1||2084287||2||1,2
1||2084287||3||1,1
1||2084301||1||1,1
1||2084305||1||1,2
1||2084306||1||1,2
1||2084308||1||1,1
1||2084312||1||1,1
1||2084321||1||1,1
1||2084329||1||1,2
1||2084370||1||1,1
1||2084391||1||1,1
1||2084395||1||1,2
1||2084395||1||2,2
1||2084408||1||1,1
1||2084411||1||2,1
1||2084411||1||4,3
1||2084423||1||1,1
1||2084436||1||1,1
1||2084436||1||2,1
1||2084442||1||1,20
1||2084442||1||2,3
1||2084448||1||1,1
1||2084450||1||1,1
1||2084450||1||2,1
1||2084450||1||3,1
1||2084450||1||4,1
1||2084455||1||1,1
1||2084461||1||4,2
1||2084464||1||1,1
1||2084464||1||2,2
1||2084469||1||3,1
1||2084469||1||4,1
1||2084472||1||1,2
1||2084474||1||1,13
1||2084478||1||1,1
1||2084478||1||2,1
1||2084478||1||3,1
1||2084481||1||1,1
1||2084481||1||2,0.85
1||2084481||1||4,1
1||2084487||1||1,1
1||2084491||1||1,5
1||2084493||1||1,1
1||2084500||1||1,2
1||2084501||1||1,6
1||2084502||1||1,1
1||2084502||1||2,40
1||2084502||1||3,1
1||2084508||1||1,1
1||2084508||1||2,10
1||2084508||1||3,10
1||2084508||2||1,-1
1||2084510||1||1,3
1||2084510||3||1,1
1||2084511||1||3,1
1||2084511||1||6,1
1||2084516||1||1,1
1||2084516||1||2,1
1||2084516||1||3,18
1||2084521||1||6,4
1||2084521||1||7,1
1||2084521||2||9,1
1||2084521||3||8,1
1||2084521||4||1,1
1||2084529||1||2,1
1||2084529||1||3,2
1||2084529||1||4,1
1||2084536||1||1,1
1||2084538||1||1,1
1||2084541||1||1,1
1||2084542||1||1,1
1||2084542||1||2,2
1||2084545||1||1,2
1||2084545||2||1,2
1||2084548||1||1,1
1||2084548||2||2,2
1||2084549||1||1,1
1||2084552||1||2,2
1||2084558||1||3,6
1||2084558||1||4,1
1||2084558||1||5,2
1||2084558||1||6,2
1||2084558||1||8,6
1||2084558||1||9,2
1||2084558||1||10,1
1||2084558||1||11,1
1||2084558||2||4,2
1||2084572||1||1,1
1||2084572||1||2,1
1||2084574||1||1,2
1||2084574||1||2,2
1||2084574||1||3,1
1||2084576||1||1,1
1||2084576||1||4,1
1||2084576||1||5,1
1||2084583||1||2,2
1||2084588||1||1,1
1||2084588||1||2,1
1||2084591||1||1,2
1||2084591||1||2,2
1||2084597||1||1,2
1||2084600||1||1,2
1||2084600||1||2,2
1||2084605||1||1,4
1||2084605||1||2,2
1||2084605||1||3,1
1||2084605||1||4,1
1||2084626||1||1,2
1||2084629||1||3,1
1||2084631||1||1,7
1||2084633||1||2,1
1||2084633||2||3,1
1||2084633||3||2,-1
1||2084633||4||1,6
1||2084634||1||1,1
1||2084634||1||2,2
1||2084634||1||3,1
1||2084640||1||2,1
1||2084640||2||2,1
1||2084641||1||2,1
1||2084641||1||3,2
1||2084641||1||4,2
1||2084641||1||5,2
1||2084641||1||6,1
1||2084662||1||1,2
1||2084678||1||1,1
1||2084683||1||1,1
1||2084683||1||5,2
1||2084683||1||6,6
1||2084704||1||2,1
1||2084729||1||1,1
1||2084729||1||2,1
1||2084729||1||3,1
1||2084735||1||1,2
1||2084735||1||4,2
1||2084735||1||5,2
1||2084750||1||2,1
1||2084764||1||1,7
1||2084769||1||3,1
1||2084769||1||4,1
1||2084769||2||4,-1
1||2084776||1||1,1
1||2084776||1||2,18
1||2084776||1||3,1
1||2084776||1||4,18
1||2084776||1||5,1
1||2084776||1||6,1
1||2084776||1||7,2
1||2084776||2||9,1
1||2084776||3||8,1
1||2084776||4||6,-1
1||2084786||1||1,1
1||2084786||1||2,2
1||2084786||1||3,1
1||2084793||1||3,1
1||2084797||1||1,4
1||2084797||1||2,4
1||2084801||1||1,1
1||2084801||2||2,15
1||2084805||1||1,4
1||2084818||1||1,1
1||2084818||1||2,15
1||2084821||1||1,1
1||2084821||1||2,1
1||2084828||1||1,4
1||2084828||1||2,10
1||2084828||1||3,3
1||2084828||1||4,3
1||2084852||1||1,2
1||2084852||1||4,2
1||2084853||1||1,24
1||2084866||1||1,2
1||2084869||1||1,1
1||2084875||1||1,2
1||2084881||1||2,2
1||2084881||1||3,2
1||2084881||1||4,1
1||2084881||1||5,1
1||2084881||1||7,1
1||2084881||1||12,5
1||2084881||1||13,1
1||2084881||1||14,10
1||2084881||1||15,1
1||2084881||1||16,5
1||2084881||1||17,1
1||2084881||1||18,1
1||2084884||1||1,2
1||2084917||1||1,10
1||2084917||1||2,5
1||2084925||1||1,1
1||2084949||1||2,1
1||2084971||1||1,3
1||2084973||1||1,4
1||2084975||1||1,1
1||2084975||1||2,1
1||2084975||1||4,1
1||2084978||1||3,1
1||2084978||2||1,2
1||2084978||3||3,-1
1||2084987||1||2,1
1||2084995||1||1,1
1||2085021||1||2,1
1||2085021||1||4,1
1||2085024||1||1,1
1||2085026||1||1,1
1||2085036||1||1,1
1||2085041||1||1,1
1||2085043||1||1,1
1||2085054||1||1,1
1||2085060||1||1,1
1||2085060||1||3,1
1||2085060||2||1,1
1||2085060||2||2,1
1||2085061||1||2,1
1||2085061||2||1,1
1||2085081||1||1,1
1||2085081||1||2,1
1||2085082||1||1,1
1||2085082||1||2,1
1||2085082||1||3,1
1||2085082||1||4,1
1||2085082||1||5,1
1||2085082||1||6,1
1||2085087||1||1,1
1||2085097||1||1,1
1||2085114||1||1,2
1||2085114||1||2,2
1||2085114||1||3,2
1||2085114||1||4,2
1||2085123||1||1,1
1||2085123||1||2,1
1||2085123||1||3,2
1||2085123||1||4,1
1||2085124||1||1,1
1||2085133||1||1,3
1||2085133||1||2,2
1||2085133||1||3,1
1||2085133||1||4,1
1||2085142||1||2,1
1||2085155||1||1,2
1||2085166||1||1,1
1||2085173||1||1,2
1||2085173||1||2,1
1||2085176||1||2,5
1||2085193||1||1,11
1||2085193||1||2,2
1||2085193||1||3,1
1||2085193||1||4,1
1||2085195||1||1,2
1||2085210||1||1,1
1||2085210||1||2,1
1||2085221||1||1,6
1||2085221||1||2,6
1||2085221||1||3,1
1||2085221||1||4,1
1||2085221||3||2,-6
1||2085227||1||1,3
1||2085239||1||1,3
1||2085242||1||1,1
1||2085244||1||3,1
1||2085244||1||6,2
1||2085244||2||7,3
1||2085244||3||8,1
1||2085263||1||1,1
1||2085271||1||1,2
1||2085273||1||1,9
1||2085273||1||2,6
1||2085273||1||4,1
1||2085273||2||3,6
1||2085288||1||1,3
1||2085288||1||2,20
1||2085290||1||2,20
1||2085298||1||1,1
1||2085303||1||2,2
1||2085334||1||1,1
1||2085334||1||2,1
1||2085334||2||2,-1
1||2085335||1||1,1
1||2085335||1||2,1
1||2085340||1||1,1
1||2085352||1||3,1
1||2085352||1||4,1
1||2085352||1||5,1
1||2085352||2||1,4
1||2085365||1||1,1
1||2085365||1||2,1
1||2085377||1||1,1
1||2085384||1||1,3
1||2085390||1||1,1
1||2085390||2||2,4
1||2085400||1||1,1
1||2085412||1||1,2
1||2085412||2||1,-2
1||2085426||1||1,10
1||2085426||1||2,3
1||2085426||1||3,1
1||2085426||1||4,1
1||2085426||1||6,2
1||2085426||1||7,1
1||2085426||1||8,2
1||2085429||1||1,1
1||2085429||1||3,3
1||2085444||1||2,1
1||2085444||1||3,1
1||2085444||2||1,1
1||2085449||1||1,1
1||2085483||1||1,2
1||2085487||1||3,2
1||2085487||1||4,1
1||2085487||2||2,2
1||2085489||1||1,1
1||2085495||1||1,6
1||2085514||1||1,1
1||2085514||1||2,1
1||2085514||1||3,1
1||2085520||1||2,1
1||2085528||1||1,1
1||2085528||1||2,15
1||2085528||1||3,1
1||2085528||1||4,5
1||2085555||1||1,1
1||2085560||1||2,1
1||2085576||1||1,2
1||2085591||1||1,2
1||2085597||1||2,15
1||2085597||1||3,135
1||2085597||2||2,-15
1||2085597||2||3,-135
1||2085608||1||2,4
1||2085609||1||2,1
1||2085609||2||2,-1
1||2085612||1||1,2
1||2085624||1||1,4
1||2085639||1||1,2
1||2085650||1||1,1
1||2085650||1||3,2
1||2085650||1||4,34.4
1||2085650||1||5,1
1||2085654||1||1,2
1||2085654||1||2,1
1||2085654||1||3,5
1||2085664||1||1,3
1||2085664||1||2,1
1||2085664||1||4,1
1||2085667||1||1,1
1||2085676||1||1,10
1||2085686||1||4,20
1||2085686||2||1,1
1||2085686||3||5,2
1||2085686||3||6,1
1||2085701||1||1,1
1||2085701||1||2,2
1||2085701||1||3,-2
1||2085729||1||1,1
1||2085729||2||1,-1
1||2085734||1||1,1
1||2085736||1||1,1
1||2085743||1||1,1
1||2085745||1||1,4
1||2085760||1||1,1
1||2085760||1||2,2
1||2085767||1||1,2
1||2085767||1||2,1
1||2085767||1||3,1
1||2085767||2||2,1
1||2085798||1||1,1
1||2085798||1||2,2
1||2085798||1||3,1.7
1||2085798||1||4,1
1||2085798||1||5,1
1||2085798||1||6,1
1||2085800||1||1,2
1||2085806||1||2,2
1||2085825||1||1,2
1||2085825||1||2,2
1||2085825||1||3,8
1||2085825||1||4,5
1||2085825||1||5,2
1||2085825||1||6,2
1||2085825||1||7,2
1||2085825||1||8,2
1||2085825||1||9,10
1||2085830||1||2,2
1||2085846||1||1,6
1||2085862||1||1,1
1||2085862||2||1,-1
1||2085871||1||1,6
1||2085875||1||1,1
1||2085883||1||1,1
1||2085939||1||1,3
1||2085944||1||1,1
1||2085944||1||2,1
1||2085944||1||3,1
